x;y;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;dte_plantation;age_estim;clc_nbr_diag;dte_abattage;fk_nomtech;global_id;feuillage;remarquable
1721191.2873;8294506.5229;Quartier Remicourt;Parc des Champs-Elysées;20;6;213;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;80;0;NA;PLAACE;{280CFCB1-D92D-41E6-B1D0-E37C25CBC694};Feuillu;Non
1721181.1729;8294499.0277;Quartier Remicourt;Parc des Champs-Elysées;20;8;172;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;80;0;NA;PLAACE;{C3255967-7289-44ED-A5E7-83E17CF6272F};Feuillu;Non
1721176.3262;8294495.436;Quartier Remicourt;Parc des Champs-Elysées;20;7;172;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;80;0;NA;PLAACE;{3BB353F3-0748-40B0-ADAA-F59F2A0E1EA9};Feuillu;Non
1721171.5043;8294491.8628;Quartier Remicourt;Parc des Champs-Elysées;20;6;155;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;80;0;NA;PLAACE;{D871FB9C-8DD5-4DFD-81DC-F6B440143651};Feuillu;Non
1721166.9889;8294488.5167;Quartier Remicourt;Parc des Champs-Elysées;20;6;231;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;80;0;NA;PLAACE;{8CD1A472-33FB-4783-9600-7F73722E5588};Feuillu;Non
1721185.8855;8294487.3746;Quartier Remicourt;Parc des Champs-Elysées;31;7;515;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;200;0;NA;SEQGIG;{850BFCBE-B932-4BB4-B6D2-749FC4F51A8B};Conifère;Oui
1721193.79;8294472.7147;Quartier Remicourt;Parc des Champs-Elysées;9;3;109;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;50;0;NA;THUPLIatr;{7845A115-5B2F-4D3E-A2AE-D6031158790B};Conifère;Non
1721224.1878;8294327.5488;Quartier Remicourt;Parc des Champs-Elysées;5;2;98;EN PLACE;Adulte;semi libre;Bande de terre;Groupe;Non;NA;15;0;NA;CORKOU;{2B79A0EF-F0D3-4121-AF84-69923B830674};Feuillu;Non
1721205.9486;8294456.7544;Quartier Remicourt;Parc des Champs-Elysées;11;5;127;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;50;0;NA;TILCOR;{7BDD79D9-2903-4528-8869-8EA75AB23BE9};Feuillu;Non
1721213.0904;8294472.4197;Quartier Remicourt;Parc des Champs-Elysées;20;4;328;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;130;0;NA;FAGSYLpen;{F190D85A-DA9C-4DCB-AFD9-915C5369E1B4};Feuillu;Oui
1720941.1656;8294899.0982;Quartier Remicourt;Boulevard Gambetta;7;1;63;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{EC7EF129-FF4B-4F07-BC23-ABEEFAE38F60};Feuillu;Non
1720948.454;8294892.2672;Quartier Remicourt;Boulevard Gambetta;8;2;58;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{ABEB3A7B-F5DC-4004-B9A1-83522EEB5A3B};Feuillu;Non
1720955.5508;8294885.691;Quartier Remicourt;Boulevard Gambetta;8;2;50;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{1A5073EB-0729-4795-997E-5E8DC3354232};Feuillu;Non
1720961.9678;8294879.0722;Quartier Remicourt;Boulevard Gambetta;8;2;56;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{B4F0C1A6-6673-4C88-B8FB-570E30D1434A};Feuillu;Non
1720969.8027;8294871.4259;Quartier Remicourt;Boulevard Gambetta;5;2;52;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{6A715C23-6751-471E-82C4-E36E121AF878};Feuillu;Non
1720976.7156;8294865.0331;Quartier Remicourt;Boulevard Gambetta;8;2;56;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{C9C39447-AC2D-4A0B-91F9-09EF5EA33575};Feuillu;Non
1720983.9796;8294858.2137;Quartier Remicourt;Boulevard Gambetta;6;2;50;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{C93D7FE6-3DF8-4FF8-9E47-D76A36F57F2D};Feuillu;Non
1720991.6705;8294850.3037;Quartier Remicourt;Boulevard Gambetta;6;2;35;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{18BC5B20-F337-47EE-B7AC-BB79C390BEEB};Feuillu;Non
1720998.2704;8294844.084;Quartier Remicourt;Boulevard Gambetta;8;2;62;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{3828A78C-F26A-4A56-B90C-7D07401EC323};Feuillu;Non
1721005.966;8294836.6441;Quartier Remicourt;Boulevard Gambetta;9;2;60;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{C32C07BA-15B0-42D9-8677-0CD4DE6C7C77};Feuillu;Non
1721012.6152;8294830.1701;Quartier Remicourt;Boulevard Gambetta;6;2;51;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{3AB66649-AFF8-41C0-BFCE-CA74A4515929};Feuillu;Non
1721019.7036;8294823.0785;Quartier Remicourt;Boulevard Gambetta;8;2;51;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{9A9D2DB1-2B85-49BF-95F0-343E088A2740};Feuillu;Non
1721027.4154;8294815.5687;Quartier Remicourt;Boulevard Gambetta;8;2;59;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{086541BC-2788-444B-BD6F-B3157EA92836};Feuillu;Non
1721036.0634;8294807.0377;Quartier Remicourt;Boulevard Gambetta;8;2;55;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{CFA00E2A-DB84-4E74-9F8A-834C77D22CC9};Feuillu;Non
1721043.2995;8294800.0777;Quartier Remicourt;Boulevard Gambetta;8;2;54;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{66A541AE-BB58-4CA3-B117-3AF53BB0AD93};Feuillu;Non
1721052.6402;8294790.9579;Quartier Remicourt;Boulevard Gambetta;8;2;60;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{FA04A519-6FBC-407A-8024-578A6098014C};Feuillu;Non
1721059.5866;8294784.0751;Quartier Remicourt;Boulevard Gambetta;8;2;53;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{3A178584-7F1D-47D7-836D-F1067BFF5C46};Feuillu;Non
1721067.8748;8294776.1031;Quartier Remicourt;Boulevard Gambetta;8;3;60;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{2F896596-FE19-4375-B020-F8EAFE2103EE};Feuillu;Non
1721074.7595;8294769.7762;Quartier Remicourt;Boulevard Gambetta;8;3;65;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{21C6B573-357B-4A2F-8DBC-0019C7791A07};Feuillu;Non
1721084.5363;8294759.8386;Quartier Remicourt;Boulevard Gambetta;8;3;49;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{FBDCD9EC-DFE4-413E-AFF7-C365766BC308};Feuillu;Non
1721091.8938;8294753.0435;Quartier Remicourt;Boulevard Gambetta;8;2;54;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{2D2EA46E-B958-44C4-931C-9066AA5A051E};Feuillu;Non
1721099.7172;8294745.3196;Quartier Remicourt;Boulevard Gambetta;8;2;46;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{08414EA2-0CC2-41D0-A927-52AFB51CE099};Feuillu;Non
1721106.8427;8294738.1103;Quartier Remicourt;Boulevard Gambetta;8;2;65;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{4F6B5891-5CBC-467A-862C-FFBF78348A66};Feuillu;Non
1721114.6733;8294730.9533;Quartier Remicourt;Boulevard Gambetta;7;2;58;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{459C89E1-CA92-4E06-A036-ADC4D155ADB6};Feuillu;Non
1721122.0788;8294723.4374;Quartier Remicourt;Boulevard Gambetta;8;2;52;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{E18392AB-0E8D-42EA-B5E7-1BDF36792F44};Feuillu;Non
1721129.0956;8294716.9708;Quartier Remicourt;Boulevard Gambetta;8;2;63;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{74C6C2DB-7FBD-40DD-BBD7-11289CB4BBCD};Feuillu;Non
1721136.5769;8294709.7604;Quartier Remicourt;Boulevard Gambetta;8;2;55;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{E67B14FC-D082-4082-9D28-877FA81BD76B};Feuillu;Non
1721145.1549;8294701.0615;Quartier Remicourt;Boulevard Gambetta;7;2;49;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{0B05B4F3-0DBE-4286-960D-71E2F6A8BF49};Feuillu;Non
1721152.5723;8294694.5408;Quartier Remicourt;Boulevard Gambetta;7;2;55;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{CC7D18F4-E35E-4E54-9361-C4AAD8918F91};Feuillu;Non
1721159.8083;8294687.6093;Quartier Remicourt;Boulevard Gambetta;8;2;53;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{D574D940-F479-4B60-90CE-E0C601913775};Feuillu;Non
1721166.8911;8294680.6518;Quartier Remicourt;Boulevard Gambetta;8;2;50;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{2BF7A418-B696-47A3-8AC6-E49C7FCEDF4B};Feuillu;Non
1721174.7629;8294672.9194;Quartier Remicourt;Boulevard Gambetta;7;2;51;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{1092184D-0C2A-4891-87E6-1088F542CCE1};Feuillu;Non
1721184.9833;8294662.8798;Quartier Remicourt;Boulevard Gambetta;10;2;62;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{D03BE054-28FF-411C-B628-7ED99FF6E7E3};Feuillu;Non
1721192.3868;8294655.6074;Quartier Remicourt;Boulevard Gambetta;7;2;63;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{91B2FC5A-4BE0-4574-9BBE-4E39C7C909B1};Feuillu;Non
1721199.6606;8294648.4557;Quartier Remicourt;Boulevard Gambetta;10;2;54;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{5503BBE8-0DC5-4BB0-928D-EF694C16D85E};Feuillu;Non
1721206.0697;8294642.1521;Quartier Remicourt;Boulevard Gambetta;10;2;62;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{52AD9B12-A83D-4B20-AEA3-FB36C183DD20};Feuillu;Non
1721213.1827;8294634.4041;Quartier Remicourt;Boulevard Gambetta;10;2;55;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{E92D33EC-3072-440D-BD87-0C6C10C2EA24};Feuillu;Non
1721218.9459;8294625.8286;Quartier Remicourt;Boulevard Gambetta;7;2;59;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{226F0FCE-1920-42C7-AA16-A804A55778BE};Feuillu;Non
1721223.216;8294617.8034;Quartier Remicourt;Boulevard Gambetta;10;2;66;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{B273A4AF-E6F7-41AC-8B4D-0648DE63EBC9};Feuillu;Non
1721226.4946;8294607.985;Quartier Remicourt;Boulevard Gambetta;10;2;62;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{905CC1BB-1E76-4C4C-BA99-4E85B964C4BA};Feuillu;Non
1721228.5416;8294598.8397;Quartier Remicourt;Boulevard Gambetta;7;2;48;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{C8C1CE81-2323-4797-AC86-3F27658DB256};Feuillu;Non
1721230.6719;8294589.3223;Quartier Remicourt;Boulevard Gambetta;9;2;50;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{7DE77536-BF98-453A-AD3B-BEA576CAA096};Feuillu;Non
1721232.9277;8294579.2441;Quartier Remicourt;Boulevard Gambetta;9;2;53;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{8CAAC68E-AE59-4EBF-9974-6CDBEEA1139A};Feuillu;Non
1721243.9385;8294531.6564;Quartier Remicourt;Boulevard Gambetta;8;2;47;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{0E801748-94B5-4CAA-90DF-1246B5746E8A};Feuillu;Non
1721248.222;8294513.8338;Quartier Remicourt;Boulevard Gambetta;6;2;39;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{8FACC6F4-DD92-4356-85AB-E3993BA35CC8};Feuillu;Non
1721250.9536;8294502.7772;Quartier Remicourt;Boulevard Gambetta;6;2;40;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{05991063-C15D-4B7F-8E81-0E7D91C9A3D8};Feuillu;Non
1721253.2595;8294493.3107;Quartier Remicourt;Boulevard Gambetta;8;2;53;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{90FAABB9-C0F1-485E-9D2A-A98BABEE08D3};Feuillu;Non
1721255.5917;8294482.1995;Quartier Remicourt;Boulevard Gambetta;12;2;53;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{7AEAB2B0-0D6A-43A0-A92C-B0749C2EB95A};Feuillu;Non
1721258.3431;8294470.9041;Quartier Remicourt;Boulevard Gambetta;9;2;56;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{5CBA5A28-13FB-4C6E-A17B-1832B24AC41C};Feuillu;Non
1721260.4817;8294460.506;Quartier Remicourt;Boulevard Gambetta;9;2;56;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{D46BA6C8-0931-4BF4-8B4F-DBBD86195F3E};Feuillu;Non
1721262.9698;8294450.2918;Quartier Remicourt;Boulevard Gambetta;11;3;74;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{828AABC1-8165-4EE2-B588-539805538EA9};Feuillu;Non
1721265.4857;8294439.708;Quartier Remicourt;Boulevard Gambetta;8;2;62;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{45F41C2B-CD78-40F7-8DFC-8F2D1C529D84};Feuillu;Non
1721267.1504;8294429.3204;Quartier Remicourt;Boulevard Gambetta;9;2;58;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{C58B9B99-BF32-47C0-9B53-F7822EFCE72D};Feuillu;Non
1721267.7263;8294418.7606;Quartier Remicourt;Boulevard Gambetta;7;2;53;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{0F83DE4F-AC14-46BC-85D2-7315EA1C64DC};Feuillu;Non
1721266.8101;8294407.3724;Quartier Remicourt;Boulevard Gambetta;8;2;60;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{051DFA12-9030-4535-9F8A-A9AAAF753B91};Feuillu;Non
1721265.9016;8294396.6179;Quartier Remicourt;Boulevard Gambetta;9;2;71;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{80925E83-D731-446D-8661-3EB1D3CFC5B0};Feuillu;Non
1721264.9274;8294385.9287;Quartier Remicourt;Boulevard Gambetta;9;2;58;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{DE205A7A-797B-4B06-B0D1-94FE342FF418};Feuillu;Non
1721263.5906;8294364.925;Quartier Remicourt;Boulevard Gambetta;9;2;57;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{BB2800C8-C78B-469A-B058-00111AA52DF6};Feuillu;Non
1721262.888;8294355.7212;Quartier Remicourt;Boulevard Gambetta;8;2;47;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{E77401C9-10A2-4529-B104-308F10F9890F};Feuillu;Non
1721262.2783;8294345.2079;Quartier Remicourt;Boulevard Gambetta;7;2;45;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{C016F98C-CA83-43FF-B60C-D1BCB8F404F6};Feuillu;Non
1721261.5428;8294335.5729;Quartier Remicourt;Boulevard Gambetta;8;2;58;EN PLACE;Jeune;semi libre;gazon;Alignement;Non;NA;15;0;NA;LIRTUL;{D8D31A7A-7FCA-4697-85B1-5618B5366D01};Feuillu;Non
1721255.5113;8294290.8396;Quartier Remicourt;Boulevard Gambetta;6;2;44;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{6C3498B8-7380-4CEE-8B0A-210AAEA1835F};Feuillu;Non
1721254.6818;8294279.7827;Quartier Remicourt;Boulevard Gambetta;7;2;54;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{1F353F87-899C-453D-A7C2-CF676C2D46E3};Feuillu;Non
1721253.8129;8294269.737;Quartier Remicourt;Boulevard Gambetta;7;2;45;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{13D4F133-8A0A-4945-9626-77C2BDE727F2};Feuillu;Non
1721253.0545;8294260.1863;Quartier du Centre-Ville;Boulevard Gambetta;7;2;47;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{2C3D12B2-4552-4E01-BAD6-F9CEB26058BA};Feuillu;Non
1721252.2662;8294249.9531;Quartier du Centre-Ville;Boulevard Gambetta;7;2;45;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{EC05C9B7-76A4-40FD-BE39-C5935A309E69};Feuillu;Non
1721250.1359;8294202.0361;Quartier du Centre-Ville;Boulevard Gambetta;7;2;45;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{C74AFF53-8027-4030-9342-E98AA2A8F893};Feuillu;Non
1721249.2581;8294192.5172;Quartier du Centre-Ville;Boulevard Gambetta;7;2;46;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{17605B89-1768-41E9-9E92-6690A3DB9839};Feuillu;Non
1721236.4673;8294099.9012;Quartier du Centre-Ville;Boulevard Gambetta;5;2;28;EN PLACE;Jeune;semi libre;Bande de terre;Alignement;Non;NA;15;0;NA;QUEROBfas;{9FCCE929-8EFE-4C10-84F0-5D1E0C072BF8};Feuillu;Non
1721235.7813;8294091.3393;Quartier du Centre-Ville;Boulevard Gambetta;5;2;30;EN PLACE;Jeune;semi libre;Bande de terre;Alignement;Non;NA;15;0;NA;QUEROBfas;{343B1B1E-7624-4A55-806E-343DC413F862};Feuillu;Non
1721235.1975;8294083.8395;Quartier du Centre-Ville;Boulevard Gambetta;5;2;33;EN PLACE;Jeune;semi libre;Bande de terre;Alignement;Non;NA;15;0;NA;QUEROBfas;{D2156FCF-CAAE-41ED-A37D-7D050B61B7C9};Feuillu;Non
1721234.1721;8294071.0414;Quartier du Centre-Ville;Boulevard Gambetta;2;0;16;EN PLACE;Jeune;semi libre;Bande de terre;Alignement;Non;NA;15;0;NA;QUEROBfas;{3E1386AA-E599-45D3-B78B-5B9BE9F10CE6};Feuillu;Non
1721233.5258;8294063.1371;Quartier du Centre-Ville;Boulevard Gambetta;6;2;28;EN PLACE;Jeune;semi libre;Bande de terre;Alignement;Non;NA;15;0;NA;QUEROBfas;{3B19988B-2243-4D07-AE7A-3BCB9A5BC14C};Feuillu;Non
1721222.0084;8294036.2039;Quartier du Centre-Ville;Boulevard Gambetta;15;4;125;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;50;0;NA;BETPEN;{3F4646A6-6E19-41D3-B9D0-BC06953E5838};Feuillu;Non
1721220.9701;8293895.7851;Quartier du Centre-Ville;Boulevard Gambetta;8;3;55;EN PLACE;Adulte;semi libre;Bande de terre;Groupe;Non;NA;20;0;NA;BETPEN;{50D09A29-E7AA-42EE-A864-B8AFE346EBF5};Feuillu;Non
1721220.6694;8293891.686;Quartier du Centre-Ville;Boulevard Gambetta;6;2;47;EN PLACE;Adulte;semi libre;Bande de terre;Groupe;Non;NA;20;0;NA;BETPEN;{6B241B86-0BF7-4657-B842-A46D706EF720};Feuillu;Non
1721212.2442;8293779.5836;Quartier du Centre-Ville;Boulevard Gambetta;11;2;80;EN PLACE;Adulte;semi libre;Bande de terre;Isolé;Non;NA;50;0;NA;PYRCALcha;{74346C02-BB95-4FD6-8117-35ECE5AF7AAC};Feuillu;Non
1721241.7107;8293888.6546;Quartier du Centre-Ville;Boulevard Gambetta;9;2;52;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{36AA8403-F372-40EB-B13B-D54B0333A75A};Feuillu;Non
1721243.7893;8293909.3952;Quartier du Centre-Ville;Boulevard Gambetta;9;2;49;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{195F49C3-4F7F-4EC7-8266-4D6D9FDFF153};Feuillu;Non
1721244.8878;8293926.2906;Quartier du Centre-Ville;Boulevard Gambetta;9;2;48;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{465FA514-E381-4680-A7A5-3B9233E19069};Feuillu;Non
1721247.7287;8293968.8982;Quartier du Centre-Ville;Boulevard Gambetta;8;2;48;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{26E438D1-C6E6-470B-B2AF-411A4CB1E6E3};Feuillu;Non
1721252.5216;8294026.8114;Quartier du Centre-Ville;Boulevard Gambetta;8;2;44;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{AD36C5CC-BD5B-4861-AC2F-F418B40C09D2};Feuillu;Non
1721255.8904;8294073.7917;Quartier du Centre-Ville;Boulevard Gambetta;7;2;50;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{2FB2E8BA-6FF9-4748-8B60-2E9918D71347};Feuillu;Non
1721257.0165;8294089.6617;Quartier du Centre-Ville;Boulevard Gambetta;7;2;50;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{843E56CE-726B-405A-BF76-4A4F16753493};Feuillu;Non
1721258.323;8294104.3493;Quartier du Centre-Ville;Boulevard Gambetta;7;2;55;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{B37C9A1C-4697-4D38-A6E0-DE552BB9D32B};Feuillu;Non
1721260.0486;8294132.7291;Quartier du Centre-Ville;Boulevard Gambetta;7;2;50;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{CF9B64CA-E125-416B-840E-E2E590E66E5D};Feuillu;Non
1721264.0657;8294174.1343;Quartier du Centre-Ville;Boulevard Gambetta;9;2;60;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{D0087BF9-9D75-40CD-A26A-7C6E4CE01C3B};Feuillu;Non
1721265.6711;8294194.1259;Quartier du Centre-Ville;Boulevard Gambetta;8;2;55;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{50DDF09F-4041-4DE4-86FF-5C48D3F547AD};Feuillu;Non
1721266.2282;8294207.6665;Quartier du Centre-Ville;Boulevard Gambetta;8;2;45;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{F2AD3A00-474F-488A-9E20-E219AAE249B7};Feuillu;Non
1721269.5728;8294245.5494;Quartier Remicourt;Boulevard Gambetta;7;2;47;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{6FD11290-089B-42CA-8EFD-91DA3F430F29};Feuillu;Non
1721270.5184;8294259.3559;Quartier Remicourt;Boulevard Gambetta;7;2;50;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{D9F4CB2E-2EC1-4A6F-8994-B2DCB88D2884};Feuillu;Non
1721271.4524;8294270.7693;Quartier Remicourt;Boulevard Gambetta;8;2;50;Essouché;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{80DE8E1C-11B5-4E82-B473-50D9AF00D475};Feuillu;Non
1721273.2015;8294290.0555;Quartier Remicourt;Boulevard Gambetta;8;2;49;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{8B4F132B-DB4B-453C-AAFB-3C0DEF7C136C};Feuillu;Non
1721276.054;8294328.7466;Quartier Remicourt;Boulevard Gambetta;9;2;48;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{A6C38E25-5F26-45FD-A80B-60BB842D3DC9};Feuillu;Non
1721277.1671;8294342.309;Quartier Remicourt;Boulevard Gambetta;9;2;55;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;NA;NA;15;0;NA;LIQSTY;{BE4844ED-E8E4-4FD9-B400-101371DC7D2B};Feuillu;Non
1721218.3935;8293975.0999;Quartier du Centre-Ville;Boulevard Gambetta;14;3;148;EN PLACE;Adulte;semi libre;fosse arbre;Isolé;NA;NA;50;0;NA;TILCOR;{031175D0-9123-4FF0-A98B-6E9F7C35FBA4};Feuillu;Non
1721285.9552;8293969.5538;Quartier Remicourt;Square Marché Franc;6;2;84;EN PLACE;Adulte;semi libre;Bande de terre;Groupe;Non;NA;50;0;NA;CARBET;{C584ACD8-508D-4017-819D-D63D906D9F15};Feuillu;Non
1721282.4159;8293973.2898;Quartier Remicourt;Square Marché Franc;11;4;125;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{410DAE4C-0B61-4C61-9D7C-C44F8E1939EB};Conifère;Non
1721280.21;8293978.2049;Quartier Remicourt;Square Marché Franc;14;3;98;EN PLACE;Adulte;semi libre;Bande de terre;Groupe;Non;NA;50;0;NA;BETPEN;{A1C63DA8-93B8-41A8-9606-98C2D570CB2E};Feuillu;Non
